stallID,stallName,blockfaceID,status,payloadTimestamp,location.lat,location.long
83,NCLEDDAN-2,NCLEDDAN,occupied,2024-10-20 21:46:46,38.888543475646,-77.091415741814
84,NCLEDDAN-3,NCLEDDAN,occupied,2024-10-20 21:08:33,38.88856962327,-77.091343963099
85,NCLEDDAN-4,NCLEDDAN,occupied,2024-10-20 21:22:44,38.888694863834,-77.090966723385
86,NCLEDDAN-5,NCLEDDAN,vacant,2024-10-20 21:19:53,38.888717648221,-77.090897635306
87,NCLEDDAN-6,NCLEDDAN,occupied,2024-10-20 21:40:12,38.888745651962,-77.090825865018
88,NCLEDFIS-1,NCLEDFIS,occupied,2024-10-20 21:00:41,38.887937166327,-77.092915851163
89,NCLEDFIS-2,NCLEDFIS,occupied,2024-10-20 21:55:25,38.887960309593,-77.092850747967
90,NCLEDFIS-3,NCLEDFIS,occupied,2024-10-20 20:45:18,38.887985540624,-77.092788326979
91,NCLEDFIS-4,NCLEDFIS,occupied,2024-10-20 21:18:30,38.888008683889,-77.092719200469
92,NCLEDFIS-5,NCLEDFIS,occupied,2024-10-20 21:34:44,38.888031827154,-77.092656779482
93,NCLEDFIS-6,NCLEDFIS,occupied,2024-10-20 21:54:10,38.888052882657,-77.092591676285
94,NCLEDFIS-7,NCLEDFIS,occupied,2024-10-20 19:42:54,38.888076025923,-77.092530596402
95,NCLEDFIS-8,NCLEDFIS,occupied,2024-10-20 21:40:08,38.888096037548,-77.092464152101
96,NCLEDFIS-9,NCLEDFIS,occupied,2024-10-20 21:58:01,38.888118136935,-77.092400390009
97,NCLEDFIS-10,NCLEDFIS,occupied,2024-10-20 19:18:29,38.888139192443,-77.09234065123
98,NCLEDFIS-11,NCLEDFIS,vacant,2024-10-20 21:18:38,38.888158160194,-77.092280912451
99,NCLEDFIS-12,NCLEDFIS,occupied,2024-10-20 21:33:11,38.888177127946,-77.092219832568
100,NCLEDFIS-13,NCLEDFIS,occupied,2024-10-20 20:43:41,38.888199227338,-77.092150706058
101,NCLEDFIS-14,NCLEDFIS,occupied,2024-10-20 20:47:09,38.888216107338,-77.092089626175
102,NCLEDFIN-1,NCLEDFIN,occupied,2024-10-20 18:00:04,38.888033773786,-77.09297611162
103,NCLEDFIN-2,NCLEDFIN,vacant,2024-10-20 21:53:14,38.888057189479,-77.092919839349
104,NCLEDFIN-3,NCLEDFIN,occupied,2024-10-20 21:52:52,38.888077473529,-77.092862225974
105,NCLEDFIN-4,NCLEDFIN,vacant,2024-10-20 19:35:38,38.888101933102,-77.092801930389
106,NCLEDFIN-5,NCLEDFIN,occupied,2024-10-20 20:33:20,38.888125348792,-77.0927402937
107,NCLEDFIN-6,NCLEDFIN,occupied,2024-10-20 21:23:57,38.888146676724,-77.092675974802
108,NCLEDFIN-7,NCLEDFIN,vacant,2024-10-20 21:52:11,38.888169048535,-77.092607632591
109,NCLEDFIN-8,NCLEDFIN,vacant,2024-10-20 19:58:01,38.888193508104,-77.092537949275
110,NCLEDFIN-9,NCLEDFIN,occupied,2024-10-20 21:45:16,38.888214836036,-77.092474971481
111,NCLEDFIN-10,NCLEDFIN,occupied,2024-10-20 21:51:06,38.888236163969,-77.092405288165
112,NCLEDFIN-11,NCLEDFIN,occupied,2024-10-20 20:19:52,38.888260623535,-77.092340969267
113,NCLEDFIN-12,NCLEDFIN,occupied,2024-10-20 21:32:37,38.888281951468,-77.092269944847
114,NCLEDFIN-13,NCLEDFIN,occupied,2024-10-20 18:05:49,38.888302235525,-77.092201602635
115,NCLEDFIN-14,NCLEDFIN,occupied,2024-10-20 20:31:13,38.888320431829,-77.092139965946
117,NCLFIGAS-1,NCLFIGAS,occupied,2024-10-20 21:59:16,38.887519458091,-77.093790348411
118,NCLFIGAS-2,NCLFIGAS,occupied,2024-10-20 21:18:34,38.887546201437,-77.093737335289
119,NCLFIGAS-3,NCLFIGAS,occupied,2024-10-20 19:12:35,38.887573988674,-77.093681639958
120,NCLFIGAS-4,NCLFIGAS,occupied,2024-10-20 21:28:41,38.887602819799,-77.093628626836
123,NCLHIGAS-1,NCLHIGAS,occupied,2024-10-20 21:48:12,38.887038638996,-77.094737991553
124,NCLHIGAS-2,NCLHIGAS,occupied,2024-10-20 20:37:25,38.887073096635,-77.094674950092
125,NCLHIGAS-3,NCLHIGAS,occupied,2024-10-20 21:37:53,38.887106510377,-77.094610567527
126,NCLHIGAS-4,NCLHIGAS,occupied,2024-10-20 21:15:40,38.887140968009,-77.094542161649
127,NCLHIGAS-5,NCLHIGAS,vacant,2024-10-20 19:26:32,38.887172293956,-77.094477779084
128,NCLHIGAS-6,NCLHIGAS,occupied,2024-10-20 21:57:17,38.887204663795,-77.094417419833
129,NCLHIGAS-7,NCLHIGAS,occupied,2024-10-20 21:00:19,38.88723598974,-77.094357060582
130,NCLHIGAS-8,NCLHIGAS,occupied,2024-10-20 21:01:22,38.887266271792,-77.094300724644
131,NCLHIGAS-9,NCLHIGAS,occupied,2024-10-20 21:29:42,38.887292378274,-77.094244388706
132,NCLHIGAN-1,NCLHIGAN,occupied,2024-10-20 21:46:46,38.887305317173,-77.094490253129
133,NCLHIGAN-2,NCLHIGAN,occupied,2024-10-20 21:24:32,38.887335257554,-77.094424579813
134,NCLHIGAN-3,NCLHIGAN,occupied,2024-10-20 19:11:24,38.887367285721,-77.094362929812
135,NCLHIGAN-4,NCLHIGAN,occupied,2024-10-20 21:51:49,38.887394094435,-77.094301279809
136,NCLHIGAN-5,NCLHIGAN,occupied,2024-10-20 21:41:14,38.887422990935,-77.094234265389
137,NCLHIWAS-1,NCLHIWAS,occupied,2024-10-20 21:30:55,38.88627384751,-77.096074703336
138,NCLHIWAS-2,NCLHIWAS,occupied,2024-10-20 21:42:56,38.88631738673,-77.096013039541
139,NCLHIWAS-3,NCLHIWAS,occupied,2024-10-20 21:42:02,38.886356750315,-77.095951375745
140,NCLHIWAS-4,NCLHIWAS,occupied,2024-10-20 21:35:01,38.886400289518,-77.09588702974
141,NCLHIWAS-5,NCLHIWAS,vacant,2024-10-20 21:56:26,38.886435477472,-77.095825365944
142,NCLHIWAS-6_A,NCLHIWAS,occupied,2024-10-20 21:42:12,38.886480369909,-77.095761163896
143,NCLHIWAS-7,NCLHIWAS,occupied,2024-10-20 21:49:21,38.886614217407,-77.095540765489
144,NCLHIWAS-8,NCLHIWAS,occupied,2024-10-20 20:48:26,38.886653394729,-77.095467629418
145,NCLHIWAS-9,NCLHIWAS,occupied,2024-10-20 21:31:38,38.886686308642,-77.095401198871
146,NCLFIGAN-1_A,NCLFIGAN,vacant,2024-10-20 20:09:02,38.88764143572,-77.093796099245
147,NEDWICLW-1,NEDWICLW,occupied,2024-10-20 21:20:42,38.889000440545,-77.091842100488
148,NEDWICLW-2,NEDWICLW,vacant,2024-10-20 20:23:23,38.888945200924,-77.091834641331
149,NEDWICLW-3,NEDWICLW,vacant,2024-10-20 21:53:59,38.888881610355,-77.091828523278
150,NEDWICLW-4,NEDWICLW,occupied,2024-10-20 21:26:50,38.888827414597,-77.091821064121
151,NEDWICLW-5,NEDWICLW,vacant,2024-10-20 18:17:18,38.88877321884,-77.09181494607
152,NEDWICLW-6,NEDWICLW,vacant,2024-10-20 21:10:45,38.888714847601,-77.091812851331
153,NEDWICLW-7,NEDWICLW,occupied,2024-10-20 21:54:11,38.888656476357,-77.091809415487
154,NEDWICLE-1_A,NEDWICLE,vacant,2024-10-20 21:25:47,38.888584537686,-77.091697525976
155,NEDWICLE-2,NEDWICLE,vacant,2024-10-20 20:55:20,38.888643864385,-77.091702290395
156,NEDWICLE-3,NEDWICLE,occupied,2024-10-20 19:41:34,38.888699378905,-77.091706313707
157,NEDWICLE-4,NEDWICLE,occupied,2024-10-20 21:16:46,38.888753849547,-77.091714360334
158,NEDWICLE-5,NEDWICLE,occupied,2024-10-20 21:41:58,38.888806232446,-77.091721065857
159,NEDWICLE-6,NEDWICLE,occupied,2024-10-20 21:51:55,38.888859659212,-77.091726430275
160,NEDWICLE-7,NEDWICLE,vacant,2024-10-20 21:30:00,38.888910998238,-77.091734476902
161,NEDWICLE-8,NEDWICLE,occupied,2024-10-20 21:53:03,38.888963381132,-77.09173984132
163,NFI1110W-1,NFI1110W,occupied,2024-10-20 21:16:57,38.885922702692,-77.092955791541
164,NFI1110W-2,NFI1110W,vacant,2024-10-20 20:26:09,38.885880009161,-77.092948916173
165,NFI1110W-3,NFI1110W,occupied,2024-10-20 21:46:12,38.885832096075,-77.0929406997
166,NFI1110W-4,NFI1110W,occupied,2024-10-20 20:27:03,38.885786270823,-77.092933824331
167,NFI1110W-5,NFI1110W,occupied,2024-10-20 21:03:22,38.88573835775,-77.092926948963
168,NFI1110W-6,NFI1110W,occupied,2024-10-20 20:16:12,38.885692532514,-77.092920073594
170,NFI1110W-8,NFI1110W,occupied,2024-10-20 21:55:10,38.885459463025,-77.092896612726
171,NFI1110W-9,NFI1110W,vacant,2024-10-20 19:40:53,38.885408506681,-77.092888574872
172,NFI1110W-10,NFI1110W,occupied,2024-10-20 21:52:13,38.885357550338,-77.092880537018
173,NFI1110W-11,NFI1110W,occupied,2024-10-20 20:37:26,38.885306593995,-77.092872499164
174,NFI1110W-12,NFI1110W,occupied,2024-10-20 21:32:40,38.885255637652,-77.09286446131
175,NFI1110W-13,NFI1110W,vacant,2024-10-20 21:47:11,38.885204681309,-77.092856423456
176,NFI1110W-14,NFI1110W,occupied,2024-10-20 20:34:13,38.885153724966,-77.092848385602
177,NFI1110W-15,NFI1110W,vacant,2024-10-20 21:25:11,38.884965166204,-77.092826703957
178,NFI1110W-16,NFI1110W,vacant,2024-10-20 21:39:49,38.884906056846,-77.092817380046
179,NFI1110W-17,NFI1110W,occupied,2024-10-20 20:05:16,38.884846947488,-77.092808056135
180,NFI1110W-18,NFI1110W,occupied,2024-10-20 20:45:09,38.88478783813,-77.092798732225
181,NFI1211W-1,NFI1211W,occupied,2024-10-20 21:39:05,38.886718633646,-77.093037262587
182,NFI1211W-2,NFI1211W,vacant,2024-10-20 20:05:00,38.886658362545,-77.093027005908
183,NFI1211W-3,NFI1211W,occupied,2024-10-20 21:57:52,38.886594959731,-77.093018090333
184,NFI1211W-4,NFI1211W,occupied,2024-10-20 21:43:14,38.886532600807,-77.093010515863
185,NFI1211W-5,NFI1211W,occupied,2024-10-20 21:41:14,38.886468154066,-77.093001600289
186,NFICL12W-1,NFICL12W,occupied,2024-10-20 21:29:33,38.88756719196,-77.093140431581
187,NFICL12W-2,NFICL12W,occupied,2024-10-20 21:33:45,38.887515453413,-77.093133445318
188,NFICL12W-3,NFICL12W,occupied,2024-10-20 18:34:10,38.887463714867,-77.093126459055
189,NFICL12W-4,NFICL12W,occupied,2024-10-20 21:38:05,38.887411976321,-77.093119472792
190,NFICL12W-5,NFICL12W,occupied,2024-10-20 21:42:06,38.887360237775,-77.093112486528
191,NFICL12W-6,NFICL12W,occupied,2024-10-20 21:46:11,38.887308499229,-77.093105500265
192,NFICL12W-7,NFICL12W,occupied,2024-10-20 21:16:01,38.887256760682,-77.093098514002
193,NFICL12W-8,NFICL12W,occupied,2024-10-20 21:51:14,38.887205022136,-77.093091527739
194,NFICL12W-9,NFICL12W,occupied,2024-10-20 21:19:31,38.88715328359,-77.093084541476
196,NFICL12E-1,NFICL12E,occupied,2024-10-20 20:00:04,38.887307496333,-77.092993595091
197,NFICL12E-2,NFICL12E,occupied,2024-10-20 21:57:23,38.887253942399,-77.092986363696
198,NFICL12E-3,NFICL12E,occupied,2024-10-20 20:55:35,38.887200388465,-77.092979132301
199,NFICL12E-4,NFICL12E,occupied,2024-10-20 20:54:48,38.887146834531,-77.092971900906
200,NFICL12E-5,NFICL12E,occupied,2024-10-20 21:50:26,38.887093280598,-77.09296466951
202,NFICLWIW-1,NFICLWIW,vacant,2024-10-20 21:59:04,38.888484917357,-77.093305298271
203,NFICLWIW-2,NFICLWIW,occupied,2024-10-20 21:35:38,38.888433583559,-77.093297200555
204,NFICLWIW-3,NFICLWIW,occupied,2024-10-20 21:16:28,38.888382249762,-77.093289102839
205,NFICLWIW-4,NFICLWIW,occupied,2024-10-20 21:31:49,38.888330915964,-77.093281005122
206,NFICLWIW-5,NFICLWIW,occupied,2024-10-20 20:36:27,38.888279582167,-77.09327693072
207,NFICLWIW-6,NFICLWIW,occupied,2024-10-20 21:02:26,38.888231380004,-77.093268833004
208,NFICLWIW-7,NFICLWIW,occupied,2024-10-20 21:58:01,38.888177958451,-77.093264758601
209,NFICLWIW-8,NFICLWIW,vacant,2024-10-20 21:57:53,38.888123493014,-77.09325800199
211,NFICLWIE-1,NFICLWIE,occupied,2024-10-20 21:32:35,38.88828180245,-77.093133905503
212,NFICLWIE-2,NFICLWIE,occupied,2024-10-20 21:26:50,38.888223687453,-77.093128926061
213,NFICLWIE-3,NFICLWIE,occupied,2024-10-20 21:11:41,38.888162440818,-77.093118582202
215,NGAWA11W-1,NGAWA11W,occupied,2024-10-20 20:14:53,38.88600466239,-77.093886515456
216,NGAWA11W-2,NGAWA11W,occupied,2024-10-20 21:57:17,38.885952694796,-77.093878120595
217,NGAWA11W-3,NGAWA11W,occupied,2024-10-20 20:41:38,38.885895507643,-77.093868384631
218,NGAWA11W-4,NGAWA11W,occupied,2024-10-20 21:25:50,38.885835188747,-77.093858648666
219,NGAWA11W-5,NGAWA11W,occupied,2024-10-20 19:36:32,38.885774869842,-77.093851594911
220,NGAWA11W-6,NGAWA11W,occupied,2024-10-20 21:55:20,38.885674882135,-77.093840517842
221,NGAWA11W-7,NGAWA11W,occupied,2024-10-20 21:23:04,38.885612475346,-77.093832122981
222,NGAWA11W-8,NGAWA11W,occupied,2024-10-20 20:17:00,38.885554244216,-77.093823728121
223,NGAWA11W-9_A,NGAWA11W,occupied,2024-10-20 20:11:07,38.885494760579,-77.093818835941
224,NGAWA11E-1,NGAWA11E,vacant,2024-10-20 21:43:12,38.885808844835,-77.093751397318
225,NGAWA11E-2,NGAWA11E,vacant,2024-10-20 21:04:47,38.885752809134,-77.0937463417
227,NGAWA11E-4,NGAWA11E,occupied,2024-10-20 19:59:55,38.885567663529,-77.09372281942
228,NGAWA11E-5,NGAWA11E,occupied,2024-10-20 19:31:36,38.885515803429,-77.093715081593
229,NGAWA11E-6,NGAWA11E,occupied,2024-10-20 20:08:54,38.885464987249,-77.093706002661
230,NGAWA11E-7,NGAWA11E,vacant,2024-10-20 20:41:16,38.885413127153,-77.093700947043
231,NGAWA11E-8,NGAWA11E,occupied,2024-10-20 18:15:19,38.885363354899,-77.093698573635
232,NGAWA11E-9,NGAWA11E,occupied,2024-10-20 21:19:55,38.885310450886,-77.093696200226
233,NGA1211E-1,NGA1211E,vacant,2024-10-20 20:44:23,38.886626675146,-77.093853042712
234,NGA1211E-2,NGA1211E,vacant,2024-10-20 21:23:54,38.8865633632,-77.093845198607
235,NGA1211E-3,NGA1211E,occupied,2024-10-20 21:52:25,38.886497963438,-77.093837354502
236,NGACL11W-1,NGACL11W,occupied,2024-10-20 17:51:59,38.887239533925,-77.094044619444
237,NGACL11W-2,NGACL11W,occupied,2024-10-20 21:37:08,38.887185266168,-77.094037432662
238,NGACL11W-3,NGACL11W,occupied,2024-10-20 21:48:27,38.887129954514,-77.094028904774
239,NGACL11W-4,NGACL11W,occupied,2024-10-20 19:12:44,38.887077774542,-77.094017694679
240,NGACL11W-5,NGACL11W,occupied,2024-10-20 19:12:25,38.887022462885,-77.094009166791
241,NGACL11W-6,NGACL11W,occupied,2024-10-20 20:28:03,38.886969239018,-77.094003321114
242,NGACL11W-7,NGACL11W,vacant,2024-06-05 01:34:05,38.886919146843,-77.093996134331
243,NGACL11W-8,NGACL11W,occupied,2024-10-20 19:47:55,38.88686487908,-77.093990288653
244,NGACL11W-9,NGACL11W,occupied,2024-10-20 20:55:29,38.886810611315,-77.093984442976
245,NGACL11W-10,NGACL11W,occupied,2024-10-20 21:15:30,38.886753211849,-77.093978597297
247,NGACL12E-1,NGACL12E,vacant,2024-10-20 21:41:14,38.887255507833,-77.093928222296
248,NGACLWIW-1,NGACLWIW,occupied,2024-10-20 21:54:12,38.88787714405,-77.094117909929
249,NGACLWIW-2,NGACLWIW,occupied,2024-10-20 20:49:38,38.8878163222,-77.094111856649
250,NGAWICLE-1,NGAWICLE,occupied,2024-10-20 21:07:36,38.887979482864,-77.094018434022
251,NGAWICLE-2,NGAWICLE,vacant,2024-10-20 21:42:41,38.88792114738,-77.09401057732
252,NGAWICLE-3,NGAWICLE,occupied,2024-10-20 20:53:44,38.887863360704,-77.094004787298
253,NHI1010W-1,NHI1010W,occupied,2024-10-20 21:39:53,38.885011781411,-77.09471998486
254,NHI1010W-2,NHI1010W,occupied,2024-10-20 21:35:53,38.884965217522,-77.094717953323
255,NHI1010W-3,NHI1010W,vacant,2024-10-20 21:43:51,38.884921785423,-77.094713239576
256,NHI1010W-4,NHI1010W,occupied,2024-10-20 18:47:37,38.884876265483,-77.094711208038
257,NHI1010W-5,NHI1010W,occupied,2024-10-20 21:48:25,38.884832833413,-77.094703812082
258,NHI1010W-6,NHI1010W,occupied,2024-10-20 21:09:49,38.884787313497,-77.094699098335
259,NHI1010W-7,NHI1010W,occupied,2024-10-20 20:21:01,38.884736573946,-77.09469170238
260,NHI1010W-8,NHI1010W,occupied,2024-10-20 21:34:41,38.88468687833,-77.094686988633
5528,NHI1010W-9A,NHI1010W,vacant,2024-10-20 21:12:34,38.885062176914,-77.094724480666
261,NHICL11E-1,NHICL11E,occupied,2024-10-20 20:53:39,38.886779771471,-77.094849152607
262,NHICL11E-2,NHICL11E,occupied,2024-10-20 21:25:58,38.886717245853,-77.094843017537
263,NHICL11E-3,NHICL11E,occupied,2024-10-20 21:25:56,38.886654720225,-77.094834200259
264,NHICL11E-4,NHICL11E,vacant,2024-10-20 20:05:45,38.886593238488,-77.094828065188
265,NHICL11E-5,NHICL11E,occupied,2024-10-20 20:35:37,38.886528625033,-77.094820589014
266,NHICL11E-6,NHICL11E,occupied,2024-10-20 21:08:32,38.886476538414,-77.094814453945
267,NHICL11E-7,NHICL11E,occupied,2024-10-20 21:50:24,38.886422363993,-77.094804295561
268,NHICL11E-8,NHICL11E,occupied,2024-10-20 21:50:55,38.886364013951,-77.094798160491
269,NHIWA10W-1,NHIWA10W,vacant,2024-10-20 20:25:02,38.885462469193,-77.094800206526
270,NHIWA10W-2,NHIWA10W,vacant,2024-10-20 20:48:16,38.885399294859,-77.094792303251
271,NHIWA10E-1,NHIWA10E,vacant,2024-10-20 20:44:23,38.885306798243,-77.094660288672
272,NHIWA10E-2,NHIWA10E,vacant,2024-10-20 21:06:33,38.885249243312,-77.09465512696
273,NHIWA10E-3,NHIWA10E,vacant,2024-10-20 21:06:48,38.885192258308,-77.094647479442
274,NHIWA10E-4,NHIWA10E,vacant,2024-10-20 21:54:55,38.885074284517,-77.094633678519
275,NHIWA10E-5_A,NHIWA10E,occupied,2024-10-20 21:58:01,38.885013833951,-77.094626045949
276,NHIWA11E-1,NHIWA11E,occupied,2024-10-20 21:40:06,38.8859184613,-77.09474779869
277,NHIWA11E-2,NHIWA11E,occupied,2024-10-20 21:56:12,38.885987431735,-77.09475897863
278,NHU10WAE-1,NHU10WAE,vacant,2024-10-20 21:36:58,38.88571225763,-77.095662731752
279,NHU10WAE-2,NHU10WAE,occupied,2024-10-20 21:36:00,38.885660741468,-77.095659257379
280,NHU10WAE-3,NHU10WAE,occupied,2024-10-20 21:51:51,38.885609225308,-77.095651759692
281,NHU10WAE-4,NHU10WAE,vacant,2024-10-20 21:51:12,38.885560840904,-77.095645603111
282,NHU10WAE-5,NHU10WAE,occupied,2024-10-20 20:42:26,38.885507236915,-77.095640787634
283,NHU10WAE-6,NHU10WAE,occupied,2024-10-20 19:40:45,38.885451545088,-77.095634631052
284,NHU10WAE-7,NHU10WAE,occupied,2024-10-20 20:42:36,38.885393765419,-77.095628474471
285,NHU10WAE-8,NHU10WAE,occupied,2024-10-20 20:32:26,38.885335985742,-77.095622317888
286,NIR10WAW-1,NIR10WAW,occupied,2024-10-20 21:41:59,38.885549443382,-77.096947842398
287,NIR10WAW-2,NIR10WAW,occupied,2024-10-20 21:53:15,38.885503988918,-77.096946441834
